timestamp,location,price,last4ccnum,link,loyaltynum,day,hour
2014-01-13 20:33:00,Katerinaís CafÈ,91.36,1310,credit,L8012,2014-01-13,20:33:00
2014-01-13 20:35:00,Albert's Fine Clothing,288.0,7688,both,L4164,2014-01-13,20:35:00
2014-01-13 20:35:00,Hippokampos,29.22,2463,both,L6886,2014-01-13,20:35:00
2014-01-13 20:42:00,Hippokampos,31.59,1415,both,L7783,2014-01-13,20:42:00
2014-01-13 20:42:00,Albert's Fine Clothing,49.48,1321,both,L4149,2014-01-13,20:42:00
2014-01-13 20:42:00,Guy's Gyros,88.57,1286,credit,L3288,2014-01-13,20:42:00
2014-01-13 20:43:00,Ouzeri Elian,21.83,2681,both,L1107,2014-01-13,20:43:00
2014-01-13 20:44:00,Katerinaís CafÈ,93.57,5407,credit,L4034,2014-01-13,20:44:00
2014-01-13 20:44:00,Guy's Gyros,15.55,9683,credit,L7291,2014-01-13,20:44:00
2014-01-13 20:45:00,Shoppers' Delight,144.4,6901,both,L9363,2014-01-13,20:45:00
2014-01-13 20:47:00,Katerinaís CafÈ,22.24,7253,credit,L1682,2014-01-13,20:47:00
2014-01-13 20:51:00,Katerinaís CafÈ,55.82,7889,credit,L6119,2014-01-13,20:51:00
2014-01-13 20:59:00,Guy's Gyros,37.5,7108,both,L6544,2014-01-13,20:59:00
2014-01-13 21:00:00,Katerinaís CafÈ,27.59,1874,both,L4424,2014-01-13,21:00:00
2014-01-13 21:08:00,Guy's Gyros,19.77,5368,both,L2247,2014-01-13,21:08:00
2014-01-13 21:11:00,Frydos Autosupply n' More,202.05,2418,both,L9018,2014-01-13,21:11:00
2014-01-13 21:12:00,Hippokampos,31.47,8332,both,L2070,2014-01-13,21:12:00
2014-01-13 21:13:00,Hippokampos,32.29,7117,both,L6417,2014-01-13,21:13:00
2014-01-13 21:16:00,Katerinaís CafÈ,33.11,9405,both,L3259,2014-01-13,21:16:00
2014-01-13 21:27:00,Hippokampos,99.63,8156,credit,L5224,2014-01-13,21:27:00
2014-01-14 07:27:00,Brew've Been Served,14.67,5368,both,L2247,2014-01-14,07:27:00
2014-01-14 07:31:00,Brew've Been Served,4.72,4795,both,L8566,2014-01-14,07:31:00
2014-01-14 07:35:00,Hallowed Grounds,10.75,7889,both,L6119,2014-01-14,07:35:00
2014-01-14 07:35:00,Brew've Been Served,7.31,7354,both,L9254,2014-01-14,07:35:00
2014-01-14 07:37:00,Coffee Cameleon,9.8,3547,both,L9362,2014-01-14,07:37:00
2014-01-14 07:40:00,Brew've Been Served,5.87,9683,both,L7291,2014-01-14,07:40:00
2014-01-14 07:42:00,Hallowed Grounds,4.59,1310,both,L8012,2014-01-14,07:42:00
2014-01-14 07:44:00,Hallowed Grounds,16.67,8129,both,L8328,2014-01-14,07:44:00
2014-01-14 07:45:00,Brew've Been Served,14.04,4948,both,L9406,2014-01-14,07:45:00
2014-01-14 07:45:00,Hallowed Grounds,13.0,7108,both,L6544,2014-01-14,07:45:00
2014-01-14 07:45:00,Brew've Been Served,10.96,3484,both,L2490,2014-01-14,07:45:00
2014-01-14 07:45:00,Brew've Been Served,16.53,9405,both,L3259,2014-01-14,07:45:00
2014-01-14 07:48:00,Brew've Been Served,6.45,3853,both,L1485,2014-01-14,07:48:00
2014-01-14 07:52:00,Coffee Cameleon,11.67,2418,both,L9018,2014-01-14,07:52:00
2014-01-14 07:53:00,Coffee Cameleon,15.63,7253,both,L1682,2014-01-14,07:53:00
2014-01-14 07:53:00,Brew've Been Served,9.53,8202,both,L2343,2014-01-14,07:53:00
2014-01-14 07:53:00,Brew've Been Served,8.24,7384,both,L3800,2014-01-14,07:53:00
2014-01-14 07:53:00,Brew've Been Served,3.66,6816,both,L8148,2014-01-14,07:53:00
2014-01-14 07:54:00,Hallowed Grounds,19.99,1874,both,L4424,2014-01-14,07:54:00
2014-01-14 07:54:00,Hallowed Grounds,50.21,9617,credit,L5553,2014-01-14,07:54:00
2014-01-14 07:56:00,Coffee Cameleon,7.84,2142,both,L9637,2014-01-14,07:56:00
2014-01-14 07:58:00,Brew've Been Served,11.94,7819,both,L5259,2014-01-14,07:58:00
2014-01-14 08:03:00,Brew've Been Served,3.21,1286,both,L3288,2014-01-14,08:03:00
2014-01-14 08:07:00,Brew've Been Served,16.39,5407,both,L4034,2014-01-14,08:07:00
2014-01-14 08:12:00,Hallowed Grounds,39.52,3492,credit,L7814,2014-01-14,08:12:00
2014-01-14 08:12:00,Hallowed Grounds,10.65,2681,both,L1107,2014-01-14,08:12:00
2014-01-14 08:13:00,Brew've Been Served,11.53,8411,both,L6110,2014-01-14,08:13:00
2014-01-14 08:13:00,Brew've Been Served,12.31,6901,both,L9363,2014-01-14,08:13:00
2014-01-14 08:16:00,Hallowed Grounds,6.16,6899,both,L6267,2014-01-14,08:16:00
2014-01-14 08:20:00,Kronos Mart,58.85,6899,credit,L6267,2014-01-14,08:20:00
2014-01-14 09:34:00,Carlyle Chemical Inc.,3630.57,7792,both,L5756,2014-01-14,09:34:00
2014-01-14 10:03:00,Nationwide Refinery,965.72,9735,both,L9633,2014-01-14,10:03:00
2014-01-14 11:01:00,Stewart and Sons Fabrication,600.19,3506,credit,L7761,2014-01-14,11:01:00
2014-01-14 11:45:00,Nationwide Refinery,570.95,7792,both,L5756,2014-01-14,11:45:00
2014-01-14 11:55:00,Stewart and Sons Fabrication,278.52,9735,both,L9633,2014-01-14,11:55:00
2014-01-14 12:00:00,Coffee Shack,3.63,7117,both,L6417,2014-01-14,12:00:00
2014-01-14 12:00:00,Bean There Done That,7.28,1415,both,L7783,2014-01-14,12:00:00
2014-01-14 12:00:00,Bean There Done That,19.37,9635,both,L3191,2014-01-14,12:00:00
2014-01-14 12:00:00,Brewed Awakenings,17.14,7688,both,L4164,2014-01-14,12:00:00
2014-01-14 12:00:00,Brewed Awakenings,8.3,2540,both,L5947,2014-01-14,12:00:00
2014-01-14 12:00:00,Bean There Done That,14.56,1877,credit,L3014,2014-01-14,12:00:00
2014-01-14 12:00:00,Brewed Awakenings,11.35,8332,both,L2070,2014-01-14,12:00:00
2014-01-14 12:00:00,Bean There Done That,67.82,1321,credit,L4149,2014-01-14,12:00:00
2014-01-14 12:00:00,Bean There Done That,5.9,6895,both,L3366,2014-01-14,12:00:00
2014-01-14 12:00:00,Jack's Magical Beans,63.36,1286,credit,L3288,2014-01-14,12:00:00
2014-01-14 12:00:00,Jack's Magical Beans,95.7,8156,credit,L5224,2014-01-14,12:00:00
2014-01-14 12:30:00,Abila Airport,228.41,8642,both,L2769,2014-01-14,12:30:00
2014-01-14 13:00:00,Nationwide Refinery,1341.01,3506,credit,L7761,2014-01-14,13:00:00
2014-01-14 13:06:00,Abila Airport,3379.21,2276,credit,L3317,2014-01-14,13:06:00
2014-01-14 13:14:00,Katerinaís CafÈ,29.12,8156,both,L5224,2014-01-14,13:14:00
2014-01-14 13:17:00,Hippokampos,36.01,7253,both,L1682,2014-01-14,13:17:00
2014-01-14 13:17:00,Chostus Hotel,109.54,2540,both,L5947,2014-01-14,13:17:00
2014-01-14 13:21:00,Katerinaís CafÈ,34.45,7792,credit,L5756,2014-01-14,13:21:00
2014-01-14 13:21:00,Chostus Hotel,113.08,9683,both,L7291,2014-01-14,13:21:00
2014-01-14 13:22:00,Katerinaís CafÈ,10.03,6895,both,L3366,2014-01-14,13:22:00
2014-01-14 13:24:00,Kalami Kafenion,17.38,9635,both,L3191,2014-01-14,13:24:00
2014-01-14 13:24:00,Kalami Kafenion,15.15,8332,both,L2070,2014-01-14,13:24:00
2014-01-14 13:25:00,Hippokampos,23.69,7688,credit,L4164,2014-01-14,13:25:00
2014-01-14 13:32:00,Gelatogalore,27.26,7384,both,L3800,2014-01-14,13:32:00
2014-01-14 13:32:00,Gelatogalore,32.82,2142,credit,L9637,2014-01-14,13:32:00
2014-01-14 13:32:00,Katerinaís CafÈ,20.95,7354,both,L9254,2014-01-14,13:32:00
2014-01-14 13:33:00,Gelatogalore,39.17,2463,both,L6886,2014-01-14,13:33:00
2014-01-14 13:34:00,Katerinaís CafÈ,29.1,4795,both,L8566,2014-01-14,13:34:00
2014-01-14 13:35:00,Abila Zacharo,31.09,8411,both,L6110,2014-01-14,13:35:00
2014-01-14 13:35:00,Abila Zacharo,15.26,9405,both,L3259,2014-01-14,13:35:00
2014-01-14 13:36:00,Guy's Gyros,13.27,1415,credit,L7783,2014-01-14,13:36:00
2014-01-14 13:37:00,Hippokampos,19.07,3853,both,L1485,2014-01-14,13:37:00
2014-01-14 13:37:00,Abila Zacharo,10.24,1310,both,L8012,2014-01-14,13:37:00
2014-01-14 13:38:00,Abila Zacharo,8.41,6816,both,L8148,2014-01-14,13:38:00
2014-01-14 13:40:00,Ouzeri Elian,107.32,3484,credit,L2490,2014-01-14,13:40:00
2014-01-14 13:40:00,Kalami Kafenion,33.13,5407,both,L4034,2014-01-14,13:40:00
2014-01-14 13:41:00,Ouzeri Elian,79.58,6899,credit,L6267,2014-01-14,13:41:00
2014-01-14 13:41:00,Katerinaís CafÈ,75.46,3547,credit,L9362,2014-01-14,13:41:00
2014-01-14 13:42:00,Hippokampos,98.81,7889,credit,L6119,2014-01-14,13:42:00
2014-01-14 13:42:00,Kalami Kafenion,23.1,3492,both,L7814,2014-01-14,13:42:00
2014-01-14 13:43:00,Katerinaís CafÈ,31.69,6899,both,L6267,2014-01-14,13:43:00
2014-01-14 13:44:00,Guy's Gyros,16.35,1874,both,L4424,2014-01-14,13:44:00
2014-01-14 13:49:00,Gelatogalore,70.98,1877,credit,L3014,2014-01-14,13:49:00
2014-01-14 13:49:00,Guy's Gyros,38.26,9617,both,L5553,2014-01-14,13:49:00
2014-01-14 13:50:00,Kalami Kafenion,27.65,4948,both,L9406,2014-01-14,13:50:00
2014-01-14 13:51:00,Kalami Kafenion,15.27,1321,both,L4149,2014-01-14,13:51:00
2014-01-14 13:51:00,Ouzeri Elian,62.3,7108,credit,L6544,2014-01-14,13:51:00
2014-01-14 13:53:00,Ouzeri Elian,33.67,2681,both,L1107,2014-01-14,13:53:00
2014-01-14 13:57:00,Gelatogalore,35.97,5368,both,L2247,2014-01-14,13:57:00
2014-01-14 13:57:00,Hippokampos,17.18,6901,both,L9363,2014-01-14,13:57:00
2014-01-14 13:58:00,Katerinaís CafÈ,33.54,7819,both,L5259,2014-01-14,13:58:00
2014-01-14 13:59:00,Guy's Gyros,50.4,1286,both,L3288,2014-01-14,13:59:00
2014-01-14 14:01:00,Ouzeri Elian,19.7,7117,both,L6417,2014-01-14,14:01:00
2014-01-14 14:03:00,Gelatogalore,102.03,8129,credit,L8328,2014-01-14,14:03:00
2014-01-14 14:03:00,Abila Zacharo,24.87,4434,both,L2169,2014-01-14,14:03:00
2014-01-14 14:13:00,Abila Scrapyard,4277.4,2276,both,L3317,2014-01-14,14:13:00
2014-01-14 14:16:00,Hippokampos,16.73,8202,both,L2343,2014-01-14,14:16:00
2014-01-14 14:21:00,Carlyle Chemical Inc.,854.88,7792,credit,L5756,2014-01-14,14:21:00
2014-01-14 15:32:00,Abila Airport,4918.39,8642,credit,L2769,2014-01-14,15:32:00
2014-01-14 15:49:00,Octavio's Office Supplies,131.73,6816,credit,L8148,2014-01-14,15:49:00
2014-01-14 16:16:00,Carlyle Chemical Inc.,3470.99,7792,both,L5756,2014-01-14,16:16:00
2014-01-14 16:28:00,Nationwide Refinery,4429.76,2276,both,L3317,2014-01-14,16:28:00
2014-01-14 19:44:00,Hippokampos,39.64,1415,both,L7783,2014-01-14,19:44:00
2014-01-14 19:59:00,Guy's Gyros,94.26,7108,credit,L6544,2014-01-14,19:59:00
2014-01-14 20:01:00,Guy's Gyros,23.59,4795,both,L8566,2014-01-14,20:01:00
2014-01-14 20:05:00,Albert's Fine Clothing,50.77,3484,both,L2490,2014-01-14,20:05:00
2014-01-14 20:09:00,Katerinaís CafÈ,91.8,7889,credit,L6119,2014-01-14,20:09:00
2014-01-14 20:15:00,Katerinaís CafÈ,27.67,8129,credit,L8328,2014-01-14,20:15:00
2014-01-14 20:15:00,Guy's Gyros,18.11,6816,credit,L8148,2014-01-14,20:15:00
2014-01-14 20:17:00,Guy's Gyros,35.12,5368,both,L2247,2014-01-14,20:17:00
2014-01-14 20:17:00,Katerinaís CafÈ,36.95,3547,both,L9362,2014-01-14,20:17:00
2014-01-14 20:19:00,Guy's Gyros,12.96,7384,both,L3800,2014-01-14,20:19:00
2014-01-14 20:19:00,Katerinaís CafÈ,31.94,5407,both,L4034,2014-01-14,20:19:00
2014-01-14 20:22:00,Hippokampos,9.55,2463,both,L6886,2014-01-14,20:22:00
2014-01-14 20:25:00,Guy's Gyros,10.85,3853,credit,L1485,2014-01-14,20:25:00
2014-01-14 20:26:00,Katerinaís CafÈ,12.65,1874,both,L4424,2014-01-14,20:26:00
2014-01-14 20:29:00,Guy's Gyros,25.28,7819,both,L5259,2014-01-14,20:29:00
2014-01-14 20:32:00,Ouzeri Elian,11.86,6899,both,L6267,2014-01-14,20:32:00
2014-01-14 20:33:00,Frydos Autosupply n' More,42.72,4434,both,L2169,2014-01-14,20:33:00
2014-01-14 20:34:00,Katerinaís CafÈ,11.89,3492,both,L7814,2014-01-14,20:34:00
2014-01-14 20:41:00,Ouzeri Elian,24.06,1286,credit,L3288,2014-01-14,20:41:00
2014-01-14 20:42:00,Katerinaís CafÈ,46.61,8202,credit,L2343,2014-01-14,20:42:00
2014-01-14 20:43:00,Frydos Autosupply n' More,146.74,6901,both,L9363,2014-01-14,20:43:00
2014-01-14 20:46:00,Ouzeri Elian,80.95,2681,credit,L1107,2014-01-14,20:46:00
2014-01-14 20:48:00,Hippokampos,43.56,8332,credit,L2070,2014-01-14,20:48:00
2014-01-14 20:50:00,Albert's Fine Clothing,228.72,9635,both,L3191,2014-01-14,20:50:00
2014-01-14 20:50:00,Katerinaís CafÈ,25.4,8411,both,L6110,2014-01-14,20:50:00
2014-01-14 21:04:00,Hippokampos,28.45,6895,credit,L3366,2014-01-14,21:04:00
2014-01-14 21:10:00,Katerinaís CafÈ,18.35,9617,both,L5553,2014-01-14,21:10:00
2014-01-14 21:14:00,Roberts and Sons,223.81,9405,credit,L3259,2014-01-14,21:14:00
2014-01-14 21:28:00,Frydos Autosupply n' More,49.21,4948,both,L9406,2014-01-14,21:28:00
2014-01-14 21:31:00,Hippokampos,22.13,2540,both,L5947,2014-01-14,21:31:00
2014-01-14 21:31:00,Guy's Gyros,26.14,7354,both,L9254,2014-01-14,21:31:00
2014-01-15 07:33:00,Hallowed Grounds,11.98,7889,credit,L6119,2014-01-15,07:33:00
2014-01-15 07:34:00,Brew've Been Served,3.71,7384,both,L3800,2014-01-15,07:34:00
2014-01-15 07:36:00,Hallowed Grounds,5.28,9617,both,L5553,2014-01-15,07:36:00
2014-01-15 07:36:00,Brew've Been Served,15.5,6816,both,L8148,2014-01-15,07:36:00
2014-01-15 07:39:00,Hallowed Grounds,5.95,8129,credit,L8328,2014-01-15,07:39:00
2014-01-15 07:40:00,Brew've Been Served,19.87,9683,both,L7291,2014-01-15,07:40:00
2014-01-15 07:44:00,Hallowed Grounds,12.17,7108,both,L6544,2014-01-15,07:44:00
2014-01-15 07:45:00,Coffee Cameleon,19.93,2142,both,L9637,2014-01-15,07:45:00
2014-01-15 07:45:00,Brew've Been Served,11.47,9405,both,L3259,2014-01-15,07:45:00
2014-01-15 07:48:00,Brew've Been Served,6.58,7819,both,L5259,2014-01-15,07:48:00
2014-01-15 07:49:00,Brew've Been Served,11.23,1286,both,L3288,2014-01-15,07:49:00
2014-01-15 07:50:00,Brew've Been Served,19.24,7354,credit,L9254,2014-01-15,07:50:00
2014-01-15 07:51:00,Coffee Cameleon,14.47,3547,both,L9362,2014-01-15,07:51:00
2014-01-15 07:51:00,Hallowed Grounds,78.69,6899,credit,L6267,2014-01-15,07:51:00
2014-01-15 07:56:00,Coffee Cameleon,5.49,7253,both,L1682,2014-01-15,07:56:00
2014-01-15 07:57:00,Brew've Been Served,4.92,4795,both,L8566,2014-01-15,07:57:00
2014-01-15 07:58:00,Brew've Been Served,3.14,4948,both,L9406,2014-01-15,07:58:00
2014-01-15 07:58:00,Brew've Been Served,5.75,8411,both,L6110,2014-01-15,07:58:00
2014-01-15 07:58:00,Brew've Been Served,14.06,3484,both,L2490,2014-01-15,07:58:00
2014-01-15 07:59:00,Hallowed Grounds,14.33,3492,both,L7814,2014-01-15,07:59:00
2014-01-15 08:00:00,Brew've Been Served,8.42,5368,both,L2247,2014-01-15,08:00:00
2014-01-15 08:00:00,Hallowed Grounds,15.27,1310,credit,L8012,2014-01-15,08:00:00
2014-01-15 08:01:00,Brew've Been Served,49.7,4434,credit,L2169,2014-01-15,08:01:00
2014-01-15 08:02:00,Brew've Been Served,15.58,3853,both,L1485,2014-01-15,08:02:00
2014-01-15 08:05:00,Coffee Cameleon,56.31,2418,credit,L9018,2014-01-15,08:05:00
2014-01-15 08:05:00,Brew've Been Served,12.39,5407,credit,L4034,2014-01-15,08:05:00
2014-01-15 08:06:00,Brew've Been Served,3.47,8202,both,L2343,2014-01-15,08:06:00
2014-01-15 08:13:00,Hallowed Grounds,14.39,2681,both,L1107,2014-01-15,08:13:00
2014-01-15 08:14:00,Brew've Been Served,18.58,6901,both,L9363,2014-01-15,08:14:00
2014-01-15 09:34:00,Carlyle Chemical Inc.,3608.08,7792,both,L5756,2014-01-15,09:34:00
2014-01-15 10:00:00,Nationwide Refinery,1903.77,9152,credit,L5485,2014-01-15,10:00:00
2014-01-15 10:14:00,Nationwide Refinery,1391.24,9735,both,L9633,2014-01-15,10:14:00
2014-01-15 11:18:00,Stewart and Sons Fabrication,4545.38,9152,credit,L5485,2014-01-15,11:18:00
2014-01-15 11:44:00,Stewart and Sons Fabrication,4740.68,9735,credit,L9633,2014-01-15,11:44:00
2014-01-15 11:55:00,Nationwide Refinery,3004.98,7792,both,L5756,2014-01-15,11:55:00
2014-01-15 12:00:00,Bean There Done That,5.34,9635,both,L3191,2014-01-15,12:00:00
2014-01-15 12:00:00,Jack's Magical Beans,11.15,6899,credit,L6267,2014-01-15,12:00:00
2014-01-15 12:00:00,Brewed Awakenings,91.62,2540,credit,L5947,2014-01-15,12:00:00
2014-01-15 12:00:00,Bean There Done That,93.13,1877,credit,L3014,2014-01-15,12:00:00
2014-01-15 12:00:00,Brewed Awakenings,3.62,8332,both,L2070,2014-01-15,12:00:00
2014-01-15 12:00:00,Bean There Done That,18.96,1321,both,L4149,2014-01-15,12:00:00
2014-01-15 12:00:00,Bean There Done That,15.24,6895,both,L3366,2014-01-15,12:00:00
2014-01-15 12:00:00,Jack's Magical Beans,5.3,1286,both,L3288,2014-01-15,12:00:00
2014-01-15 12:00:00,Jack's Magical Beans,84.06,8156,credit,L5224,2014-01-15,12:00:00
2014-01-15 12:00:00,Jack's Magical Beans,19.54,2463,both,L6886,2014-01-15,12:00:00
2014-01-15 12:25:00,Abila Airport,3152.41,8642,both,L2769,2014-01-15,12:25:00
2014-01-15 13:08:00,Kalami Kafenion,22.39,8156,both,L5224,2014-01-15,13:08:00
2014-01-15 13:10:00,Ouzeri Elian,8.93,7253,both,L1682,2014-01-15,13:10:00
2014-01-15 13:12:00,Hippokampos,36.7,8332,both,L2070,2014-01-15,13:12:00
2014-01-15 13:12:00,Hippokampos,118.89,9683,credit,L7291,2014-01-15,13:12:00
2014-01-15 13:13:00,Katerinaís CafÈ,24.15,7792,both,L5756,2014-01-15,13:13:00
2014-01-15 13:17:00,Katerinaís CafÈ,88.56,2418,credit,L9018,2014-01-15,13:17:00
2014-01-15 13:22:00,Guy's Gyros,14.37,1415,both,L7783,2014-01-15,13:22:00
2014-01-15 13:22:00,Abila Zacharo,31.0,7889,both,L6119,2014-01-15,13:22:00
2014-01-15 13:22:00,Ouzeri Elian,12.9,3484,both,L2490,2014-01-15,13:22:00
2014-01-15 13:24:00,Hippokampos,13.0,6899,both,L6267,2014-01-15,13:24:00
2014-01-15 13:26:00,Abila Zacharo,23.51,7688,both,L4164,2014-01-15,13:26:00
2014-01-15 13:27:00,Katerinaís CafÈ,55.6,1286,both,L3288,2014-01-15,13:27:00
2014-01-15 13:31:00,Ouzeri Elian,36.47,1321,both,L4149,2014-01-15,13:31:00
2014-01-15 13:35:00,Kalami Kafenion,26.17,1874,both,L4424,2014-01-15,13:35:00
2014-01-15 13:36:00,Kalami Kafenion,37.15,8411,both,L6110,2014-01-15,13:36:00
2014-01-15 13:37:00,Kalami Kafenion,38.5,5407,both,L4034,2014-01-15,13:37:00
2014-01-15 13:39:00,Hippokampos,8.75,9405,credit,L3259,2014-01-15,13:39:00
2014-01-15 13:39:00,Gelatogalore,9.61,2463,both,L6886,2014-01-15,13:39:00
2014-01-15 13:40:00,Ouzeri Elian,25.7,5368,both,L2247,2014-01-15,13:40:00
2014-01-15 13:41:00,Hippokampos,82.61,2540,credit,L5947,2014-01-15,13:41:00
2014-01-15 13:41:00,Guy's Gyros,49.34,7354,credit,L9254,2014-01-15,13:41:00
2014-01-15 13:42:00,Hippokampos,32.4,1877,both,L3014,2014-01-15,13:42:00
2014-01-15 13:42:00,Ouzeri Elian,22.86,7108,both,L6544,2014-01-15,13:42:00
2014-01-15 13:44:00,Guy's Gyros,15.89,2142,both,L9637,2014-01-15,13:44:00
2014-01-15 13:45:00,Abila Zacharo,88.83,9635,credit,L3191,2014-01-15,13:45:00
2014-01-15 13:45:00,Kalami Kafenion,47.86,6895,credit,L3366,2014-01-15,13:45:00
2014-01-15 13:45:00,Guy's Gyros,12.19,6899,both,L6267,2014-01-15,13:45:00
2014-01-15 13:46:00,Gelatogalore,24.96,7117,both,L6417,2014-01-15,13:46:00
2014-01-15 13:46:00,Guy's Gyros,16.58,8202,both,L2343,2014-01-15,13:46:00
2014-01-15 13:47:00,Abila Zacharo,20.44,7384,credit,L3800,2014-01-15,13:47:00
2014-01-15 13:51:00,Ouzeri Elian,26.61,8129,both,L8328,2014-01-15,13:51:00
2014-01-15 13:55:00,Gelatogalore,31.21,3853,both,L1485,2014-01-15,13:55:00
2014-01-15 13:58:00,Gelatogalore,39.4,7819,both,L5259,2014-01-15,13:58:00
2014-01-15 13:58:00,Abila Zacharo,33.8,3547,both,L9362,2014-01-15,13:58:00
2014-01-15 13:59:00,Gelatogalore,42.36,2681,credit,L1107,2014-01-15,13:59:00
2014-01-15 14:00:00,Guy's Gyros,25.58,9617,both,L5553,2014-01-15,14:00:00
2014-01-15 14:00:00,Katerinaís CafÈ,12.12,1310,both,L8012,2014-01-15,14:00:00
2014-01-15 14:02:00,Hippokampos,118.23,4434,credit,L2169,2014-01-15,14:02:00
2014-01-15 14:02:00,Abila Zacharo,24.53,3492,both,L7814,2014-01-15,14:02:00
2014-01-15 14:04:00,Abila Zacharo,46.82,4948,credit,L9406,2014-01-15,14:04:00
2014-01-15 14:12:00,Kronos Pipe and Irrigation,2564.0,4530,both,L8477,2014-01-15,14:12:00
2014-01-15 14:13:00,Kalami Kafenion,28.82,6901,both,L9363,2014-01-15,14:13:00
2014-01-15 14:25:00,Carlyle Chemical Inc.,1112.04,7792,both,L5756,2014-01-15,14:25:00
2014-01-15 15:11:00,Maximum Iron and Steel,4788.22,4530,both,L8477,2014-01-15,15:11:00
2014-01-15 15:40:00,Abila Airport,875.87,8642,both,L2769,2014-01-15,15:40:00
2014-01-15 17:01:00,Carlyle Chemical Inc.,1392.73,7792,both,L5756,2014-01-15,17:01:00
2014-01-15 19:18:00,Ouzeri Elian,28.86,1286,both,L3288,2014-01-15,19:18:00
2014-01-15 19:50:00,Katerinaís CafÈ,39.23,3492,both,L7814,2014-01-15,19:50:00
2014-01-15 19:52:00,Frydos Autosupply n' More,18.91,2540,both,L5947,2014-01-15,19:52:00
2014-01-15 19:53:00,Guy's Gyros,98.04,3484,credit,L2490,2014-01-15,19:53:00
2014-01-15 19:55:00,Hippokampos,13.02,1415,credit,L7783,2014-01-15,19:55:00
2014-01-15 19:55:00,Guy's Gyros,31.04,4434,both,L2169,2014-01-15,19:55:00
2014-01-15 19:56:00,General Grocer,126.2,7819,credit,L5259,2014-01-15,19:56:00
2014-01-15 19:59:00,Katerinaís CafÈ,25.08,8129,credit,L8328,2014-01-15,19:59:00
2014-01-15 20:00:00,Katerinaís CafÈ,29.84,2142,credit,L9637,2014-01-15,20:00:00
2014-01-15 20:02:00,Guy's Gyros,28.75,7354,both,L9254,2014-01-15,20:02:00
2014-01-15 20:04:00,Frydos Autosupply n' More,235.27,9683,both,L7291,2014-01-15,20:04:00
2014-01-15 20:05:00,Katerinaís CafÈ,11.45,9617,both,L5553,2014-01-15,20:05:00
2014-01-15 20:06:00,Guy's Gyros,44.91,5368,credit,L2247,2014-01-15,20:06:00
2014-01-15 20:08:00,Guy's Gyros,36.35,6816,both,L8148,2014-01-15,20:08:00
2014-01-15 20:10:00,Hippokampos,35.12,9635,both,L3191,2014-01-15,20:10:00
2014-01-15 20:10:00,Shoppers' Delight,162.0,8332,credit,L2070,2014-01-15,20:10:00
2014-01-15 20:16:00,Hippokampos,11.8,7688,credit,L4164,2014-01-15,20:16:00
2014-01-15 20:17:00,Katerinaís CafÈ,29.33,8411,both,L6110,2014-01-15,20:17:00
2014-01-15 20:23:00,Hippokampos,10.35,1321,both,L4149,2014-01-15,20:23:00
2014-01-15 20:23:00,Katerinaís CafÈ,39.63,1310,both,L8012,2014-01-15,20:23:00
2014-01-15 20:24:00,Hippokampos,16.37,1877,both,L3014,2014-01-15,20:24:00
2014-01-15 20:26:00,Katerinaís CafÈ,61.61,8202,credit,L2343,2014-01-15,20:26:00
2014-01-15 20:29:00,Ouzeri Elian,23.18,6899,both,L6267,2014-01-15,20:29:00
2014-01-15 20:29:00,Katerinaís CafÈ,29.66,2418,both,L9018,2014-01-15,20:29:00
2014-01-15 20:33:00,Frydos Autosupply n' More,18.66,1874,credit,L4424,2014-01-15,20:33:00
2014-01-15 20:46:00,Albert's Fine Clothing,228.15,7117,both,L6417,2014-01-15,20:46:00
2014-01-15 20:57:00,Frydos Autosupply n' More,276.88,4948,both,L9406,2014-01-15,20:57:00
2014-01-15 20:59:00,Guy's Gyros,61.43,3853,credit,L1485,2014-01-15,20:59:00
2014-01-15 21:05:00,Katerinaís CafÈ,13.77,7253,both,L1682,2014-01-15,21:05:00
2014-01-15 21:05:00,Guy's Gyros,27.01,1286,both,L3288,2014-01-15,21:05:00
2014-01-15 21:05:00,Ouzeri Elian,8.57,2681,both,L1107,2014-01-15,21:05:00
2014-01-15 21:08:00,Hippokampos,101.14,6895,credit,L3366,2014-01-15,21:08:00
2014-01-15 21:21:00,Katerinaís CafÈ,27.48,3547,both,L9362,2014-01-15,21:21:00
2014-01-15 21:42:00,Hippokampos,37.16,8156,both,L5224,2014-01-15,21:42:00
2014-01-16 07:30:00,Kronos Mart,298.83,7108,credit,L6544,2014-01-16,07:30:00
2014-01-16 07:33:00,Brew've Been Served,25.05,5368,credit,L2247,2014-01-16,07:33:00
2014-01-16 07:34:00,Brew've Been Served,8.18,7354,both,L9254,2014-01-16,07:34:00
2014-01-16 07:36:00,Brew've Been Served,19.9,3484,both,L2490,2014-01-16,07:36:00
2014-01-16 07:38:00,Coffee Cameleon,67.19,3547,credit,L9362,2014-01-16,07:38:00
2014-01-16 07:44:00,Hallowed Grounds,13.84,7889,both,L6119,2014-01-16,07:44:00
2014-01-16 07:44:00,Hallowed Grounds,18.2,7108,both,L6544,2014-01-16,07:44:00
2014-01-16 07:44:00,Hallowed Grounds,17.74,3492,both,L7814,2014-01-16,07:44:00
2014-01-16 07:45:00,Hallowed Grounds,17.92,8129,both,L8328,2014-01-16,07:45:00
2014-01-16 07:50:00,Brew've Been Served,7.31,7384,both,L3800,2014-01-16,07:50:00
